UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,Hour,Day
1478472902,2016-11-06,1900-01-01 12:55:02,907.9,67,30.46,36,14.75,5.62,1900-01-01 06:26:00,1900-01-01 17:46:00,12,6
1478472603,2016-11-06,1900-01-01 12:50:03,916.01,67,30.46,31,32.22,9.0,1900-01-01 06:26:00,1900-01-01 17:46:00,12,6
1478472302,2016-11-06,1900-01-01 12:45:02,920.97,67,30.46,30,34.0,7.87,1900-01-01 06:26:00,1900-01-01 17:46:00,12,6
1478472005,2016-11-06,1900-01-01 12:40:05,924.6,67,30.46,28,7.82,5.62,1900-01-01 06:26:00,1900-01-01 17:46:00,12,6
1478471702,2016-11-06,1900-01-01 12:35:02,930.2,67,30.47,28,19.29,9.0,1900-01-01 06:26:00,1900-01-01 17:46:00,12,6
1478471402,2016-11-06,1900-01-01 12:30:02,935.95,67,30.47,27,15.46,10.12,1900-01-01 06:26:00,1900-01-01 17:46:00,12,6
1478471102,2016-11-06,1900-01-01 12:25:02,936.9,66,30.47,26,356.41,10.12,1900-01-01 06:26:00,1900-01-01 17:46:00,12,6
1478470803,2016-11-06,1900-01-01 12:20:03,939.17,66,30.47,25,50.42,4.5,1900-01-01 06:26:00,1900-01-01 17:46:00,12,6
1478470502,2016-11-06,1900-01-01 12:15:02,940.12,67,30.47,25,336.44,6.75,1900-01-01 06:26:00,1900-01-01 17:46:00,12,6
1478470201,2016-11-06,1900-01-01 12:10:01,943.21,67,30.48,23,359.74,6.75,1900-01-01 06:26:00,1900-01-01 17:46:00,12,6
1478469901,2016-11-06,1900-01-01 12:05:01,942.36,66,30.48,22,39.22,6.75,1900-01-01 06:26:00,1900-01-01 17:46:00,12,6
1478469606,2016-11-06,1900-01-01 12:00:06,941.19,66,30.48,24,96.75,2.25,1900-01-01 06:26:00,1900-01-01 17:46:00,12,6
1478386501,2016-11-05,1900-01-01 12:55:01,917.47,65,30.46,28,32.67,4.5,1900-01-01 06:26:00,1900-01-01 17:46:00,12,5
1478386201,2016-11-05,1900-01-01 12:50:01,921.64,66,30.46,25,43.93,7.87,1900-01-01 06:26:00,1900-01-01 17:46:00,12,5
1478385905,2016-11-05,1900-01-01 12:45:05,925.95,65,30.46,24,8.74,13.5,1900-01-01 06:26:00,1900-01-01 17:46:00,12,5
1478385602,2016-11-05,1900-01-01 12:40:02,930.89,66,30.47,23,28.13,5.62,1900-01-01 06:26:00,1900-01-01 17:46:00,12,5
1478385301,2016-11-05,1900-01-01 12:35:01,934.5,65,30.47,24,31.76,13.5,1900-01-01 06:26:00,1900-01-01 17:46:00,12,5
1478385002,2016-11-05,1900-01-01 12:30:02,939.25,65,30.47,25,39.61,13.5,1900-01-01 06:26:00,1900-01-01 17:46:00,12,5
1478384702,2016-11-05,1900-01-01 12:25:02,938.14,64,30.47,27,47.02,10.12,1900-01-01 06:26:00,1900-01-01 17:46:00,12,5
1478384402,2016-11-05,1900-01-01 12:20:02,939.18,64,30.47,30,37.87,5.62,1900-01-01 06:26:00,1900-01-01 17:46:00,12,5
1478384105,2016-11-05,1900-01-01 12:15:05,939.72,64,30.47,32,93.21,9.0,1900-01-01 06:26:00,1900-01-01 17:46:00,12,5
1478383802,2016-11-05,1900-01-01 12:10:02,942.27,65,30.48,23,4.64,6.75,1900-01-01 06:26:00,1900-01-01 17:46:00,12,5
1478383504,2016-11-05,1900-01-01 12:05:04,942.71,65,30.48,22,10.56,5.62,1900-01-01 06:26:00,1900-01-01 17:46:00,12,5
1478383202,2016-11-05,1900-01-01 12:00:02,941.25,64,30.48,22,59.62,3.37,1900-01-01 06:26:00,1900-01-01 17:46:00,12,5
1478300119,2016-11-04,1900-01-01 12:55:19,917.45,64,30.44,32,60.01,11.25,1900-01-01 06:25:00,1900-01-01 17:47:00,12,4
1478299817,2016-11-04,1900-01-01 12:50:17,923.69,64,30.44,32,89.63,6.75,1900-01-01 06:25:00,1900-01-01 17:47:00,12,4
1478299518,2016-11-04,1900-01-01 12:45:18,926.48,64,30.45,37,351.91,9.0,1900-01-01 06:25:00,1900-01-01 17:47:00,12,4
1478299221,2016-11-04,1900-01-01 12:40:21,929.45,64,30.45,41,359.93,7.87,1900-01-01 06:25:00,1900-01-01 17:47:00,12,4
1478298918,2016-11-04,1900-01-01 12:35:18,933.24,64,30.44,45,90.67,5.62,1900-01-01 06:25:00,1900-01-01 17:47:00,12,4
1478298618,2016-11-04,1900-01-01 12:30:18,937.23,64,30.45,45,17.62,11.25,1900-01-01 06:25:00,1900-01-01 17:47:00,12,4
1478298318,2016-11-04,1900-01-01 12:25:18,940.37,64,30.44,39,73.07,11.25,1900-01-01 06:25:00,1900-01-01 17:47:00,12,4
1478298018,2016-11-04,1900-01-01 12:20:18,939.21,64,30.45,38,4.13,6.75,1900-01-01 06:25:00,1900-01-01 17:47:00,12,4
1478297719,2016-11-04,1900-01-01 12:15:19,940.92,64,30.45,38,61.08,5.62,1900-01-01 06:25:00,1900-01-01 17:47:00,12,4
1478297419,2016-11-04,1900-01-01 12:10:19,941.88,64,30.45,40,6.14,9.0,1900-01-01 06:25:00,1900-01-01 17:47:00,12,4
1478297119,2016-11-04,1900-01-01 12:05:19,942.42,64,30.45,40,79.17,5.62,1900-01-01 06:25:00,1900-01-01 17:47:00,12,4
1478296818,2016-11-04,1900-01-01 12:00:18,943.99,65,30.45,42,71.67,10.12,1900-01-01 06:25:00,1900-01-01 17:47:00,12,4
1478213718,2016-11-03,1900-01-01 12:55:18,916.56,63,30.42,44,0.69,6.75,1900-01-01 06:25:00,1900-01-01 17:47:00,12,3
1478213417,2016-11-03,1900-01-01 12:50:17,922.01,63,30.42,41,51.28,11.25,1900-01-01 06:25:00,1900-01-01 17:47:00,12,3
1478213119,2016-11-03,1900-01-01 12:45:19,925.78,63,30.42,42,41.42,10.12,1900-01-01 06:25:00,1900-01-01 17:47:00,12,3
1478212821,2016-11-03,1900-01-01 12:40:21,930.89,64,30.43,39,20.96,9.0,1900-01-01 06:25:00,1900-01-01 17:47:00,12,3
1478212520,2016-11-03,1900-01-01 12:35:20,935.12,64,30.43,39,14.23,6.75,1900-01-01 06:25:00,1900-01-01 17:47:00,12,3
1478212224,2016-11-03,1900-01-01 12:30:24,936.46,65,30.43,40,1.21,11.25,1900-01-01 06:25:00,1900-01-01 17:47:00,12,3
1478211918,2016-11-03,1900-01-01 12:25:18,941.79,65,30.43,35,56.31,9.0,1900-01-01 06:25:00,1900-01-01 17:47:00,12,3
1478211620,2016-11-03,1900-01-01 12:20:20,942.45,65,30.43,35,14.79,10.12,1900-01-01 06:25:00,1900-01-01 17:47:00,12,3
1478211318,2016-11-03,1900-01-01 12:15:18,942.6,65,30.43,35,26.76,5.62,1900-01-01 06:25:00,1900-01-01 17:47:00,12,3
1478211019,2016-11-03,1900-01-01 12:10:19,944.71,65,30.43,34,35.15,11.25,1900-01-01 06:25:00,1900-01-01 17:47:00,12,3
1478210717,2016-11-03,1900-01-01 12:05:17,943.29,65,30.43,36,227.77,3.37,1900-01-01 06:25:00,1900-01-01 17:47:00,12,3
1478210418,2016-11-03,1900-01-01 12:00:18,943.06,65,30.43,37,86.22,11.25,1900-01-01 06:25:00,1900-01-01 17:47:00,12,3
1478127322,2016-11-02,1900-01-01 12:55:22,935.21,63,30.43,23,37.98,7.87,1900-01-01 06:24:00,1900-01-01 17:48:00,12,2
1478127020,2016-11-02,1900-01-01 12:50:20,937.09,63,30.43,22,24.7,4.5,1900-01-01 06:24:00,1900-01-01 17:48:00,12,2
1478126719,2016-11-02,1900-01-01 12:45:19,944.23,63,30.43,20,51.48,6.75,1900-01-01 06:24:00,1900-01-01 17:48:00,12,2
1478126417,2016-11-02,1900-01-01 12:40:17,948.13,63,30.43,19,155.73,3.37,1900-01-01 06:24:00,1900-01-01 17:48:00,12,2
1478126117,2016-11-02,1900-01-01 12:35:17,951.54,62,30.44,22,62.89,2.25,1900-01-01 06:24:00,1900-01-01 17:48:00,12,2
1478125818,2016-11-02,1900-01-01 12:30:18,952.67,62,30.44,22,19.88,5.62,1900-01-01 06:24:00,1900-01-01 17:48:00,12,2
1478125524,2016-11-02,1900-01-01 12:25:24,956.14,63,30.44,24,31.08,7.87,1900-01-01 06:24:00,1900-01-01 17:48:00,12,2
1478125217,2016-11-02,1900-01-01 12:20:17,958.31,63,30.44,22,19.21,1.12,1900-01-01 06:24:00,1900-01-01 17:48:00,12,2
1478124918,2016-11-02,1900-01-01 12:15:18,960.25,63,30.45,23,72.97,11.25,1900-01-01 06:24:00,1900-01-01 17:48:00,12,2
1478124618,2016-11-02,1900-01-01 12:10:18,958.13,63,30.45,23,336.45,2.25,1900-01-01 06:24:00,1900-01-01 17:48:00,12,2
1478124318,2016-11-02,1900-01-01 12:05:18,961.79,63,30.45,17,62.35,6.75,1900-01-01 06:24:00,1900-01-01 17:48:00,12,2
1478124020,2016-11-02,1900-01-01 12:00:20,959.86,63,30.45,23,17.48,9.0,1900-01-01 06:24:00,1900-01-01 17:48:00,12,2
1478040918,2016-11-01,1900-01-01 12:55:18,366.9,59,30.47,39,80.13,2.25,1900-01-01 06:24:00,1900-01-01 17:48:00,12,1
1478040621,2016-11-01,1900-01-01 12:50:21,422.8,59,30.47,40,147.86,5.62,1900-01-01 06:24:00,1900-01-01 17:48:00,12,1
1478040318,2016-11-01,1900-01-01 12:45:18,1038.7,59,30.47,38,144.7,4.5,1900-01-01 06:24:00,1900-01-01 17:48:00,12,1
1478040018,2016-11-01,1900-01-01 12:40:18,1063.98,59,30.47,38,105.92,6.75,1900-01-01 06:24:00,1900-01-01 17:48:00,12,1
1478039718,2016-11-01,1900-01-01 12:35:18,1052.08,59,30.47,41,133.18,1.12,1900-01-01 06:24:00,1900-01-01 17:48:00,12,1
1478039423,2016-11-01,1900-01-01 12:30:23,624.13,58,30.47,44,74.13,3.37,1900-01-01 06:24:00,1900-01-01 17:48:00,12,1
1478039117,2016-11-01,1900-01-01 12:25:17,475.6,58,30.47,46,45.36,3.37,1900-01-01 06:24:00,1900-01-01 17:48:00,12,1
1478038818,2016-11-01,1900-01-01 12:20:18,1179.95,57,30.47,44,102.46,4.5,1900-01-01 06:24:00,1900-01-01 17:48:00,12,1
1478038517,2016-11-01,1900-01-01 12:15:17,731.83,57,30.48,45,33.72,7.87,1900-01-01 06:24:00,1900-01-01 17:48:00,12,1
1478038217,2016-11-01,1900-01-01 12:10:17,840.19,57,30.47,47,60.9,7.87,1900-01-01 06:24:00,1900-01-01 17:48:00,12,1
1478037918,2016-11-01,1900-01-01 12:05:18,930.48,57,30.47,50,84.77,5.62,1900-01-01 06:24:00,1900-01-01 17:48:00,12,1
1478037617,2016-11-01,1900-01-01 12:00:17,475.63,57,30.48,48,0.79,4.5,1900-01-01 06:24:00,1900-01-01 17:48:00,12,1
1483224901,2016-12-31,1900-01-01 12:55:01,386.77,53,30.31,74,315.23,13.5,1900-01-01 06:57:00,1900-01-01 17:54:00,12,31
1483224606,2016-12-31,1900-01-01 12:50:06,242.35,54,30.31,73,330.89,10.12,1900-01-01 06:57:00,1900-01-01 17:54:00,12,31
1483224302,2016-12-31,1900-01-01 12:45:02,532.51,53,30.31,73,333.86,11.25,1900-01-01 06:57:00,1900-01-01 17:54:00,12,31
1483224004,2016-12-31,1900-01-01 12:40:04,819.68,53,30.31,72,318.99,11.25,1900-01-01 06:57:00,1900-01-01 17:54:00,12,31
1483223701,2016-12-31,1900-01-01 12:35:01,722.33,53,30.31,70,310.27,12.37,1900-01-01 06:57:00,1900-01-01 17:54:00,12,31
1483223402,2016-12-31,1900-01-01 12:30:02,461.31,53,30.31,70,336.34,19.12,1900-01-01 06:57:00,1900-01-01 17:54:00,12,31
1483223101,2016-12-31,1900-01-01 12:25:01,542.66,53,30.31,69,326.63,10.12,1900-01-01 06:57:00,1900-01-01 17:54:00,12,31
1483222801,2016-12-31,1900-01-01 12:20:01,575.4,53,30.31,69,311.6,10.12,1900-01-01 06:57:00,1900-01-01 17:54:00,12,31
1483222502,2016-12-31,1900-01-01 12:15:02,595.61,53,30.32,68,326.66,16.87,1900-01-01 06:57:00,1900-01-01 17:54:00,12,31
1483222202,2016-12-31,1900-01-01 12:10:02,521.11,53,30.33,68,299.7,11.25,1900-01-01 06:57:00,1900-01-01 17:54:00,12,31
1483221902,2016-12-31,1900-01-01 12:05:02,378.41,53,30.33,68,321.95,10.12,1900-01-01 06:57:00,1900-01-01 17:54:00,12,31
1483221601,2016-12-31,1900-01-01 12:00:01,364.1,53,30.33,67,301.76,12.37,1900-01-01 06:57:00,1900-01-01 17:54:00,12,31
1483138202,2016-12-30,1900-01-01 12:50:02,336.41,50,30.3,74,359.3,2.25,1900-01-01 06:57:00,1900-01-01 17:54:00,12,30
1483137901,2016-12-30,1900-01-01 12:45:01,320.16,50,30.31,74,346.03,5.62,1900-01-01 06:57:00,1900-01-01 17:54:00,12,30
1483137605,2016-12-30,1900-01-01 12:40:05,313.87,50,30.31,71,20.86,3.37,1900-01-01 06:57:00,1900-01-01 17:54:00,12,30
1483137301,2016-12-30,1900-01-01 12:35:01,344.07,50,30.31,71,8.52,3.37,1900-01-01 06:57:00,1900-01-01 17:54:00,12,30
1483137005,2016-12-30,1900-01-01 12:30:05,344.56,50,30.31,71,359.81,4.5,1900-01-01 06:57:00,1900-01-01 17:54:00,12,30
1483136702,2016-12-30,1900-01-01 12:25:02,376.16,50,30.32,70,357.37,5.62,1900-01-01 06:57:00,1900-01-01 17:54:00,12,30
1483136402,2016-12-30,1900-01-01 12:20:02,378.1,50,30.32,68,8.52,5.62,1900-01-01 06:57:00,1900-01-01 17:54:00,12,30
1483136103,2016-12-30,1900-01-01 12:15:03,365.03,50,30.32,71,10.71,6.75,1900-01-01 06:57:00,1900-01-01 17:54:00,12,30
1483135803,2016-12-30,1900-01-01 12:10:03,350.45,50,30.32,70,308.72,7.87,1900-01-01 06:57:00,1900-01-01 17:54:00,12,30
1483135505,2016-12-30,1900-01-01 12:05:05,361.77,50,30.32,69,326.08,6.75,1900-01-01 06:57:00,1900-01-01 17:54:00,12,30
1483135206,2016-12-30,1900-01-01 12:00:06,380.01,50,30.32,69,313.56,5.62,1900-01-01 06:57:00,1900-01-01 17:54:00,12,30
1483052102,2016-12-29,1900-01-01 12:55:02,598.76,49,30.31,102,35.52,2.25,1900-01-01 06:56:00,1900-01-01 17:53:00,12,29
1483051805,2016-12-29,1900-01-01 12:50:05,510.71,49,30.32,102,20.77,4.5,1900-01-01 06:56:00,1900-01-01 17:53:00,12,29
1483051502,2016-12-29,1900-01-01 12:45:02,431.67,49,30.32,102,52.99,2.25,1900-01-01 06:56:00,1900-01-01 17:53:00,12,29
1483051204,2016-12-29,1900-01-01 12:40:04,417.73,49,30.32,102,11.89,4.5,1900-01-01 06:56:00,1900-01-01 17:53:00,12,29
1483050903,2016-12-29,1900-01-01 12:35:03,450.88,49,30.33,102,45.38,5.62,1900-01-01 06:56:00,1900-01-01 17:53:00,12,29
1483050602,2016-12-29,1900-01-01 12:30:02,506.53,48,30.33,102,8.4,4.5,1900-01-01 06:56:00,1900-01-01 17:53:00,12,29
1483050302,2016-12-29,1900-01-01 12:25:02,446.56,48,30.33,102,29.48,5.62,1900-01-01 06:56:00,1900-01-01 17:53:00,12,29
1483050001,2016-12-29,1900-01-01 12:20:01,498.51,48,30.33,102,61.81,4.5,1900-01-01 06:56:00,1900-01-01 17:53:00,12,29
1483049703,2016-12-29,1900-01-01 12:15:03,448.85,48,30.33,102,41.92,4.5,1900-01-01 06:56:00,1900-01-01 17:53:00,12,29
1483049404,2016-12-29,1900-01-01 12:10:04,398.16,49,30.34,102,62.71,4.5,1900-01-01 06:56:00,1900-01-01 17:53:00,12,29
1483049105,2016-12-29,1900-01-01 12:05:05,696.3,48,30.34,102,72.67,6.75,1900-01-01 06:56:00,1900-01-01 17:53:00,12,29
1483048804,2016-12-29,1900-01-01 12:00:04,508.27,48,30.34,102,15.54,3.37,1900-01-01 06:56:00,1900-01-01 17:53:00,12,29
1482965740,2016-12-28,1900-01-01 12:55:40,593.25,52,30.37,88,52.26,10.12,1900-01-01 06:56:00,1900-01-01 17:52:00,12,28
1482965449,2016-12-28,1900-01-01 12:50:49,604.99,52,30.37,90,36.14,3.37,1900-01-01 06:56:00,1900-01-01 17:52:00,12,28
1482965149,2016-12-28,1900-01-01 12:45:49,621.32,52,30.38,89,107.97,5.62,1900-01-01 06:56:00,1900-01-01 17:52:00,12,28
1482964849,2016-12-28,1900-01-01 12:40:49,482.24,52,30.38,89,122.32,7.87,1900-01-01 06:56:00,1900-01-01 17:52:00,12,28
1482964557,2016-12-28,1900-01-01 12:35:57,1045.66,52,30.38,89,55.33,9.0,1900-01-01 06:56:00,1900-01-01 17:52:00,12,28
1482964251,2016-12-28,1900-01-01 12:30:51,525.89,52,30.38,92,35.13,3.37,1900-01-01 06:56:00,1900-01-01 17:52:00,12,28
1482963939,2016-12-28,1900-01-01 12:25:39,965.94,51,30.39,91,108.55,10.12,1900-01-01 06:56:00,1900-01-01 17:52:00,12,28
1482963649,2016-12-28,1900-01-01 12:20:49,1050.63,51,30.39,90,23.93,2.25,1900-01-01 06:56:00,1900-01-01 17:52:00,12,28
1482963350,2016-12-28,1900-01-01 12:15:50,958.83,50,30.39,94,21.29,3.37,1900-01-01 06:56:00,1900-01-01 17:52:00,12,28
1482963040,2016-12-28,1900-01-01 12:10:40,637.62,50,30.39,97,76.39,4.5,1900-01-01 06:56:00,1900-01-01 17:52:00,12,28
1482962750,2016-12-28,1900-01-01 12:05:50,626.94,50,30.39,98,83.74,6.75,1900-01-01 06:56:00,1900-01-01 17:52:00,12,28
1482962453,2016-12-28,1900-01-01 12:00:53,626.45,50,30.39,97,56.78,7.87,1900-01-01 06:56:00,1900-01-01 17:52:00,12,28
1482879340,2016-12-27,1900-01-01 12:55:40,859.57,59,30.41,22,80.65,9.0,1900-01-01 06:56:00,1900-01-01 17:52:00,12,27
1482879049,2016-12-27,1900-01-01 12:50:49,862.73,59,30.41,22,131.06,11.25,1900-01-01 06:56:00,1900-01-01 17:52:00,12,27
1482878753,2016-12-27,1900-01-01 12:45:53,864.31,59,30.42,22,90.81,12.37,1900-01-01 06:56:00,1900-01-01 17:52:00,12,27
1482878450,2016-12-27,1900-01-01 12:40:50,867.57,59,30.42,20,109.87,4.5,1900-01-01 06:56:00,1900-01-01 17:52:00,12,27
1482878149,2016-12-27,1900-01-01 12:35:49,869.6,59,30.42,19,146.31,18.0,1900-01-01 06:56:00,1900-01-01 17:52:00,12,27
1482877846,2016-12-27,1900-01-01 12:30:46,869.49,59,30.42,20,51.55,3.37,1900-01-01 06:56:00,1900-01-01 17:52:00,12,27
1482877550,2016-12-27,1900-01-01 12:25:50,870.52,59,30.43,20,96.77,13.5,1900-01-01 06:56:00,1900-01-01 17:52:00,12,27
1482877249,2016-12-27,1900-01-01 12:20:49,869.51,59,30.43,20,77.25,18.0,1900-01-01 06:56:00,1900-01-01 17:52:00,12,27
1482876949,2016-12-27,1900-01-01 12:15:49,869.68,59,30.43,20,160.27,5.62,1900-01-01 06:56:00,1900-01-01 17:52:00,12,27
1482876650,2016-12-27,1900-01-01 12:10:50,867.27,59,30.44,20,73.63,3.37,1900-01-01 06:56:00,1900-01-01 17:52:00,12,27
1482876352,2016-12-27,1900-01-01 12:05:52,865.17,59,30.44,20,10.77,3.37,1900-01-01 06:56:00,1900-01-01 17:52:00,12,27
1482876049,2016-12-27,1900-01-01 12:00:49,863.85,59,30.44,20,139.96,7.87,1900-01-01 06:56:00,1900-01-01 17:52:00,12,27
1482792939,2016-12-26,1900-01-01 12:55:39,586.82,59,30.45,33,107.56,12.37,1900-01-01 06:55:00,1900-01-01 17:51:00,12,26
1482792650,2016-12-26,1900-01-01 12:50:50,696.1,59,30.45,37,75.88,6.75,1900-01-01 06:55:00,1900-01-01 17:51:00,12,26
1482792350,2016-12-26,1900-01-01 12:45:50,927.74,58,30.45,40,185.5,3.37,1900-01-01 06:55:00,1900-01-01 17:51:00,12,26
1482792040,2016-12-26,1900-01-01 12:40:40,874.98,58,30.45,35,97.45,11.25,1900-01-01 06:55:00,1900-01-01 17:51:00,12,26
1482791750,2016-12-26,1900-01-01 12:35:50,755.94,58,30.46,39,117.17,13.5,1900-01-01 06:55:00,1900-01-01 17:51:00,12,26
1482791440,2016-12-26,1900-01-01 12:30:40,611.2,58,30.46,36,91.79,7.87,1900-01-01 06:55:00,1900-01-01 17:51:00,12,26
1482791150,2016-12-26,1900-01-01 12:25:50,722.16,58,30.46,35,158.61,4.5,1900-01-01 06:55:00,1900-01-01 17:51:00,12,26
1482790849,2016-12-26,1900-01-01 12:20:49,494.97,59,30.46,35,64.65,5.62,1900-01-01 06:55:00,1900-01-01 17:51:00,12,26
1482790549,2016-12-26,1900-01-01 12:15:49,612.8,59,30.46,33,40.14,7.87,1900-01-01 06:55:00,1900-01-01 17:51:00,12,26
1482790249,2016-12-26,1900-01-01 12:10:49,877.63,59,30.47,33,178.63,6.75,1900-01-01 06:55:00,1900-01-01 17:51:00,12,26
1482789940,2016-12-26,1900-01-01 12:05:40,909.78,58,30.47,34,25.51,5.62,1900-01-01 06:55:00,1900-01-01 17:51:00,12,26
1482789650,2016-12-26,1900-01-01 12:00:50,937.31,58,30.47,35,231.38,3.37,1900-01-01 06:55:00,1900-01-01 17:51:00,12,26
1482706595,2016-12-25,1900-01-01 12:56:35,854.97,53,30.43,91,106.52,13.5,1900-01-01 06:55:00,1900-01-01 17:51:00,12,25
1482706295,2016-12-25,1900-01-01 12:51:35,854.66,53,30.43,94,115.37,5.62,1900-01-01 06:55:00,1900-01-01 17:51:00,12,25
1482705985,2016-12-25,1900-01-01 12:46:25,935.31,53,30.44,94,42.25,5.62,1900-01-01 06:55:00,1900-01-01 17:51:00,12,25
1482705699,2016-12-25,1900-01-01 12:41:39,866.18,53,30.43,98,16.29,9.0,1900-01-01 06:55:00,1900-01-01 17:51:00,12,25
1482705385,2016-12-25,1900-01-01 12:36:25,956.68,53,30.43,99,93.29,2.25,1900-01-01 06:55:00,1900-01-01 17:51:00,12,25
1482705096,2016-12-25,1900-01-01 12:31:36,1055.98,53,30.43,99,345.18,10.12,1900-01-01 06:55:00,1900-01-01 17:51:00,12,25
1482704796,2016-12-25,1900-01-01 12:26:36,823.04,53,30.44,99,48.79,11.25,1900-01-01 06:55:00,1900-01-01 17:51:00,12,25
1482704495,2016-12-25,1900-01-01 12:21:35,830.25,53,30.44,99,326.67,12.37,1900-01-01 06:55:00,1900-01-01 17:51:00,12,25
1482704195,2016-12-25,1900-01-01 12:16:35,657.03,53,30.45,99,65.29,12.37,1900-01-01 06:55:00,1900-01-01 17:51:00,12,25
1482703885,2016-12-25,1900-01-01 12:11:25,1047.24,53,30.45,99,38.36,7.87,1900-01-01 06:55:00,1900-01-01 17:51:00,12,25
1482703595,2016-12-25,1900-01-01 12:06:35,913.22,53,30.45,98,105.6,3.37,1900-01-01 06:55:00,1900-01-01 17:51:00,12,25
1482703289,2016-12-25,1900-01-01 12:01:29,1023.4,53,30.45,98,28.88,9.0,1900-01-01 06:55:00,1900-01-01 17:51:00,12,25
1482620152,2016-12-24,1900-01-01 12:55:52,859.1,60,30.43,45,52.14,11.25,1900-01-01 06:54:00,1900-01-01 17:50:00,12,24
1482619851,2016-12-24,1900-01-01 12:50:51,859.47,60,30.43,49,34.56,6.75,1900-01-01 06:54:00,1900-01-01 17:50:00,12,24
1482619540,2016-12-24,1900-01-01 12:45:40,864.31,60,30.44,49,68.68,10.12,1900-01-01 06:54:00,1900-01-01 17:50:00,12,24
1482619251,2016-12-24,1900-01-01 12:40:51,865.71,61,30.44,50,21.11,4.5,1900-01-01 06:54:00,1900-01-01 17:50:00,12,24
1482618939,2016-12-24,1900-01-01 12:35:39,868.31,61,30.44,33,346.46,5.62,1900-01-01 06:54:00,1900-01-01 17:50:00,12,24
1482618649,2016-12-24,1900-01-01 12:30:49,868.22,61,30.44,35,54.92,7.87,1900-01-01 06:54:00,1900-01-01 17:50:00,12,24
1482618349,2016-12-24,1900-01-01 12:25:49,867.98,61,30.44,36,78.81,9.0,1900-01-01 06:54:00,1900-01-01 17:50:00,12,24
1482618040,2016-12-24,1900-01-01 12:20:40,866.08,60,30.44,40,35.42,2.25,1900-01-01 06:54:00,1900-01-01 17:50:00,12,24
1482617750,2016-12-24,1900-01-01 12:15:50,866.94,60,30.45,34,84.88,10.12,1900-01-01 06:54:00,1900-01-01 17:50:00,12,24
1482617439,2016-12-24,1900-01-01 12:10:39,865.5,60,30.45,49,113.87,5.62,1900-01-01 06:54:00,1900-01-01 17:50:00,12,24
1482617150,2016-12-24,1900-01-01 12:05:50,863.59,59,30.45,48,89.7,4.5,1900-01-01 06:54:00,1900-01-01 17:50:00,12,24
1482616839,2016-12-24,1900-01-01 12:00:39,860.42,59,30.45,53,97.13,4.5,1900-01-01 06:54:00,1900-01-01 17:50:00,12,24
1482533749,2016-12-23,1900-01-01 12:55:49,844.45,58,30.44,61,57.16,4.5,1900-01-01 06:54:00,1900-01-01 17:50:00,12,23
1482533450,2016-12-23,1900-01-01 12:50:50,850.19,58,30.44,57,10.25,7.87,1900-01-01 06:54:00,1900-01-01 17:50:00,12,23
1482533149,2016-12-23,1900-01-01 12:45:49,853.17,58,30.44,57,81.67,11.25,1900-01-01 06:54:00,1900-01-01 17:50:00,12,23
1482532839,2016-12-23,1900-01-01 12:40:39,854.69,58,30.44,58,16.92,10.12,1900-01-01 06:54:00,1900-01-01 17:50:00,12,23
1482532550,2016-12-23,1900-01-01 12:35:50,852.97,58,30.45,57,337.35,6.75,1900-01-01 06:54:00,1900-01-01 17:50:00,12,23
1482532249,2016-12-23,1900-01-01 12:30:49,855.02,58,30.45,58,327.59,7.87,1900-01-01 06:54:00,1900-01-01 17:50:00,12,23
1482531940,2016-12-23,1900-01-01 12:25:40,856.79,58,30.45,54,23.02,10.12,1900-01-01 06:54:00,1900-01-01 17:50:00,12,23
1482531650,2016-12-23,1900-01-01 12:20:50,854.79,58,30.45,58,51.52,10.12,1900-01-01 06:54:00,1900-01-01 17:50:00,12,23
1482531349,2016-12-23,1900-01-01 12:15:49,855.89,58,30.45,59,125.82,4.5,1900-01-01 06:54:00,1900-01-01 17:50:00,12,23
1482531083,2016-12-23,1900-01-01 12:11:23,855.87,58,30.46,62,21.09,7.87,1900-01-01 06:54:00,1900-01-01 17:50:00,12,23
1482530779,2016-12-23,1900-01-01 12:06:19,853.93,58,30.46,63,72.42,7.87,1900-01-01 06:54:00,1900-01-01 17:50:00,12,23
1482530439,2016-12-23,1900-01-01 12:00:39,852.42,58,30.46,65,60.38,12.37,1900-01-01 06:54:00,1900-01-01 17:50:00,12,23
1482447353,2016-12-22,1900-01-01 12:55:53,848.52,58,30.41,72,80.55,12.37,1900-01-01 06:53:00,1900-01-01 17:49:00,12,22
1482447050,2016-12-22,1900-01-01 12:50:50,851.96,58,30.42,77,57.33,11.25,1900-01-01 06:53:00,1900-01-01 17:49:00,12,22
1482446749,2016-12-22,1900-01-01 12:45:49,855.29,58,30.42,79,42.61,6.75,1900-01-01 06:53:00,1900-01-01 17:49:00,12,22
1482446449,2016-12-22,1900-01-01 12:40:49,854.58,58,30.42,80,357.89,10.12,1900-01-01 06:53:00,1900-01-01 17:49:00,12,22
1482446139,2016-12-22,1900-01-01 12:35:39,854.18,57,30.42,82,346.25,1.12,1900-01-01 06:53:00,1900-01-01 17:49:00,12,22
1482445849,2016-12-22,1900-01-01 12:30:49,856.51,57,30.42,80,41.7,9.0,1900-01-01 06:53:00,1900-01-01 17:49:00,12,22
